donor_id,PUMA,WGTP,NP,TYPE,VEH,HHT,HINCP,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0000827,08900,12,1,1,0.0,6.0,10500.0,10000_14999,0,nonfamily_not_living_alone,no_65_plus,12.0,1
donor_h0000828,08900,39,3,1,1.0,2.0,20000.0,20000_24999,1,other_male_householder,no_65_plus,39.0,3
donor_h0000829,08900,13,2,1,2.0,1.0,63900.0,60000_74999,2,married_couple,has_65_plus,13.0,2
donor_h0000830,08900,11,5,1,2.0,1.0,93260.0,75000_99999,2,married_couple,no_65_plus,11.0,5
donor_h0000831,08900,4,4,1,0.0,1.0,294750.0,200000_plus,0,married_couple,no_65_plus,4.0,4
donor_h0000832,08900,7,5,1,5.0,1.0,174400.0,150000_199999,4_plus,married_couple,has_65_plus,7.0,5
donor_h0000833,08900,8,1,1,1.0,4.0,61200.0,60000_74999,1,nonfamily_living_alone,no_65_plus,8.0,1
donor_h0000834,08900,7,1,1,1.0,4.0,10000.0,10000_14999,1,nonfamily_living_alone,no_65_plus,7.0,1
donor_h0000835,08900,13,7,1,1.0,3.0,54280.0,50000_59999,1,other_female_householder,no_65_plus,13.0,7
donor_h0000836,08900,31,3,1,3.0,2.0,31800.0,30000_34999,3,other_male_householder,no_65_plus,31.0,3
donor_h0000837,08900,4,3,1,4.0,1.0,517000.0,200000_plus,4_plus,married_couple,no_65_plus,4.0,3
donor_h0000838,08900,13,2,1,2.0,1.0,40300.0,40000_44999,2,married_couple,has_65_plus,13.0,2
donor_h0000839,08900,11,4,1,3.0,2.0,14600.0,10000_14999,3,other_male_householder,no_65_plus,11.0,4
donor_h0000840,08900,4,1,1,1.0,6.0,10500.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,4.0,1
donor_h0000841,08900,11,4,1,3.0,1.0,38600.0,35000_39999,3,married_couple,no_65_plus,11.0,4
donor_h0000842,08900,11,6,1,2.0,1.0,50000.0,50000_59999,2,married_couple,no_65_plus,11.0,6
donor_h0000843,08900,11,1,1,2.0,6.0,40000.0,40000_44999,2,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0000844,08900,14,2,1,3.0,1.0,119300.0,100000_124999,3,married_couple,no_65_plus,14.0,2
donor_h0000845,08900,8,2,1,3.0,2.0,31000.0,30000_34999,3,other_male_householder,no_65_plus,8.0,2
donor_h0000846,08900,14,2,1,3.0,1.0,213430.0,200000_plus,3,married_couple,no_65_plus,14.0,2
donor_h0000847,08900,11,3,1,0.0,1.0,52000.0,50000_59999,0,married_couple,no_65_plus,11.0,3
donor_h0000848,08900,8,2,1,2.0,2.0,28800.0,25000_29999,2,other_male_householder,has_65_plus,8.0,2
donor_h0000849,08900,12,2,1,2.0,1.0,70000.0,60000_74999,2,married_couple,no_65_plus,12.0,2
donor_h0000850,08900,13,3,1,3.0,1.0,56000.0,50000_59999,3,married_couple,no_65_plus,13.0,3
donor_h0000851,08900,12,2,1,3.0,1.0,145400.0,125000_149999,3,married_couple,has_65_plus,12.0,2
donor_h0000852,08900,13,2,1,4.0,1.0,55300.0,50000_59999,4_plus,married_couple,no_65_plus,13.0,2
donor_h0000853,08900,10,2,1,2.0,1.0,59100.0,50000_59999,2,married_couple,has_65_plus,10.0,2
donor_h0000854,08900,7,2,1,2.0,1.0,125000.0,125000_149999,2,married_couple,no_65_plus,7.0,2
donor_h0000855,08900,7,6,1,5.0,1.0,562350.0,200000_plus,4_plus,married_couple,has_65_plus,7.0,6
donor_h0000856,08900,2,2,1,1.0,1.0,53400.0,50000_59999,1,married_couple,has_65_plus,2.0,2
donor_h0000857,08900,7,3,1,3.0,2.0,150000.0,150000_199999,3,other_male_householder,no_65_plus,7.0,3
donor_h0000858,08900,7,5,1,5.0,3.0,81970.0,75000_99999,4_plus,other_female_householder,has_65_plus,7.0,5
donor_h0000859,08900,5,1,1,1.0,6.0,24000.0,20000_24999,1,nonfamily_not_living_alone,has_65_plus,5.0,1
donor_h0000860,08900,15,4,1,3.0,1.0,33000.0,30000_34999,3,married_couple,no_65_plus,15.0,4
donor_h0000861,08900,18,2,1,2.0,3.0,162000.0,150000_199999,2,other_female_householder,no_65_plus,18.0,2
donor_h0000862,08900,25,5,1,3.0,1.0,63000.0,60000_74999,3,married_couple,no_65_plus,25.0,5
donor_h0000863,08900,5,1,1,2.0,4.0,10800.0,10000_14999,2,nonfamily_living_alone,has_65_plus,5.0,1
donor_h0000864,08900,22,3,1,1.0,3.0,93200.0,75000_99999,1,other_female_householder,no_65_plus,22.0,3
donor_h0000865,08900,41,5,1,2.0,3.0,45000.0,45000_49999,2,other_female_householder,no_65_plus,41.0,5
donor_h0000866,08900,11,1,1,0.0,6.0,50000.0,50000_59999,0,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0000867,08900,10,5,1,3.0,1.0,192000.0,150000_199999,3,married_couple,has_65_plus,10.0,5
donor_h0000868,08900,8,2,1,2.0,1.0,51300.0,50000_59999,2,married_couple,no_65_plus,8.0,2
donor_h0000869,08900,8,2,1,2.0,1.0,61000.0,60000_74999,2,married_couple,has_65_plus,8.0,2
donor_h0000870,08900,23,2,1,3.0,1.0,122200.0,100000_124999,3,married_couple,has_65_plus,23.0,2
donor_h0000871,08900,4,1,1,1.0,6.0,107000.0,100000_124999,1,nonfamily_not_living_alone,no_65_plus,4.0,1
donor_h0000872,08900,14,2,1,3.0,1.0,64010.0,60000_74999,3,married_couple,no_65_plus,14.0,2
donor_h0000873,08900,17,2,1,3.0,5.0,115000.0,100000_124999,3,nonfamily_living_alone,no_65_plus,17.0,2
donor_h0000874,08900,16,2,1,2.0,1.0,35900.0,35000_39999,2,married_couple,no_65_plus,16.0,2
donor_h0000875,08900,17,1,1,2.0,6.0,13800.0,10000_14999,2,nonfamily_not_living_alone,has_65_plus,17.0,1
donor_h0000876,08900,61,4,1,1.0,3.0,10350.0,10000_14999,1,other_female_householder,no_65_plus,61.0,4
donor_h0000877,08900,6,1,1,2.0,4.0,99000.0,75000_99999,2,nonfamily_living_alone,no_65_plus,6.0,1
donor_h0000878,08900,20,4,1,2.0,1.0,65140.0,60000_74999,2,married_couple,no_65_plus,20.0,4
donor_h0000879,08900,25,2,1,2.0,1.0,36000.0,35000_39999,2,married_couple,no_65_plus,25.0,2
donor_h0000880,08900,16,6,1,3.0,2.0,18940.0,15000_19999,3,other_male_householder,no_65_plus,16.0,6
donor_h0000881,08900,4,3,1,4.0,1.0,70600.0,60000_74999,4_plus,married_couple,no_65_plus,4.0,3
donor_h0000882,08900,2,5,1,4.0,1.0,198700.0,150000_199999,4_plus,married_couple,has_65_plus,2.0,5
donor_h0000883,08900,11,1,1,0.0,6.0,13000.0,10000_14999,0,nonfamily_not_living_alone,no_65_plus,11.0,1
donor_h0000884,08900,33,2,1,1.0,1.0,65600.0,60000_74999,1,married_couple,has_65_plus,33.0,2
donor_h0000885,08900,12,5,1,2.0,1.0,54500.0,50000_59999,2,married_couple,no_65_plus,12.0,5
donor_h0000886,08900,19,3,1,2.0,1.0,91001.0,75000_99999,2,married_couple,no_65_plus,19.0,3
donor_h0000887,08900,14,3,1,2.0,7.0,63600.0,60000_74999,2,nonfamily_not_living_alone,no_65_plus,14.0,3
donor_h0000888,08900,30,2,1,1.0,3.0,25000.0,25000_29999,1,other_female_householder,no_65_plus,30.0,2
donor_h0000889,08900,41,2,1,2.0,1.0,50000.0,50000_59999,2,married_couple,no_65_plus,41.0,2
donor_h0000890,08900,10,1,1,2.0,4.0,8000.0,lt_10000,2,nonfamily_living_alone,no_65_plus,10.0,1
donor_h0000891,08900,8,1,1,4.0,6.0,12900.0,10000_14999,4_plus,nonfamily_not_living_alone,no_65_plus,8.0,1
donor_h0000892,08900,20,4,1,0.0,3.0,21300.0,20000_24999,0,other_female_householder,no_65_plus,20.0,4
donor_h0000893,08900,8,2,1,2.0,2.0,27000.0,25000_29999,2,other_male_householder,no_65_plus,8.0,2
donor_h0000894,08900,18,1,1,1.0,6.0,30000.0,30000_34999,1,nonfamily_not_living_alone,has_65_plus,18.0,1
donor_h0000895,08900,17,2,1,1.0,3.0,18000.0,15000_19999,1,other_female_householder,no_65_plus,17.0,2
donor_h0000896,08900,34,2,1,5.0,1.0,105000.0,100000_124999,4_plus,married_couple,no_65_plus,34.0,2
donor_h0000897,08900,11,2,1,3.0,1.0,147000.0,125000_149999,3,married_couple,no_65_plus,11.0,2
donor_h0000898,08900,47,4,1,1.0,3.0,21000.0,20000_24999,1,other_female_householder,no_65_plus,47.0,4
donor_h0000899,08900,17,2,1,1.0,2.0,76900.0,75000_99999,1,other_male_householder,no_65_plus,17.0,2
donor_h0000900,08900,7,2,1,3.0,1.0,43030.0,40000_44999,3,married_couple,has_65_plus,7.0,2
donor_h0000901,08900,4,1,1,1.0,6.0,9900.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,4.0,1
donor_h0000902,08900,13,3,1,1.0,3.0,15440.0,15000_19999,1,other_female_householder,no_65_plus,13.0,3
donor_h0000903,08900,18,1,1,2.0,4.0,27700.0,25000_29999,2,nonfamily_living_alone,has_65_plus,18.0,1
donor_h0000904,08900,13,1,1,0.0,6.0,11700.0,10000_14999,0,nonfamily_not_living_alone,no_65_plus,13.0,1
donor_h0000905,08900,9,4,1,2.0,3.0,208000.0,200000_plus,2,other_female_householder,no_65_plus,9.0,4
donor_h0000906,08900,39,1,1,0.0,4.0,20000.0,20000_24999,0,nonfamily_living_alone,no_65_plus,39.0,1
donor_h0000907,08900,22,2,1,1.0,1.0,25600.0,25000_29999,1,married_couple,has_65_plus,22.0,2
donor_h0000908,08900,35,3,1,2.0,2.0,35000.0,35000_39999,2,other_male_householder,no_65_plus,35.0,3
donor_h0000909,08900,5,2,1,6.0,1.0,41830.0,40000_44999,4_plus,married_couple,no_65_plus,5.0,2
donor_h0000910,08900,7,2,1,2.0,1.0,132000.0,125000_149999,2,married_couple,no_65_plus,7.0,2
donor_h0000911,08900,9,2,1,2.0,1.0,204220.0,200000_plus,2,married_couple,has_65_plus,9.0,2
donor_h0000912,08900,7,1,1,1.0,4.0,10800.0,10000_14999,1,nonfamily_living_alone,has_65_plus,7.0,1
donor_h0000913,08900,9,2,1,2.0,1.0,71200.0,60000_74999,2,married_couple,has_65_plus,9.0,2
donor_h0000914,08900,16,1,1,1.0,4.0,18700.0,15000_19999,1,nonfamily_living_alone,has_65_plus,16.0,1
donor_h0000915,08900,11,1,1,0.0,6.0,7200.0,lt_10000,0,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0000916,08900,19,3,1,2.0,2.0,24000.0,20000_24999,2,other_male_householder,no_65_plus,19.0,3
donor_h0000917,08900,25,1,1,1.0,6.0,18000.0,15000_19999,1,nonfamily_not_living_alone,no_65_plus,25.0,1
donor_h0000918,08900,12,2,1,2.0,1.0,76600.0,75000_99999,2,married_couple,has_65_plus,12.0,2
donor_h0000919,08900,10,6,1,2.0,1.0,146050.0,125000_149999,2,married_couple,no_65_plus,10.0,6
donor_h0000920,08900,47,1,1,0.0,6.0,3600.0,lt_10000,0,nonfamily_not_living_alone,no_65_plus,47.0,1
donor_h0000921,08900,4,2,1,3.0,1.0,46700.0,45000_49999,3,married_couple,has_65_plus,4.0,2
donor_h0000922,08900,20,1,1,3.0,4.0,50000.0,50000_59999,3,nonfamily_living_alone,no_65_plus,20.0,1
donor_h0000923,08900,12,4,1,2.0,3.0,49200.0,45000_49999,2,other_female_householder,no_65_plus,12.0,4
donor_h0000924,08900,11,4,1,2.0,1.0,94000.0,75000_99999,2,married_couple,no_65_plus,11.0,4
donor_h0000925,08900,17,2,1,3.0,1.0,85100.0,75000_99999,3,married_couple,has_65_plus,17.0,2
donor_h0000926,08900,2,1,1,0.0,6.0,12300.0,10000_14999,0,nonfamily_not_living_alone,has_65_plus,2.0,1
donor_h0000927,08900,10,4,1,2.0,1.0,21400.0,20000_24999,2,married_couple,no_65_plus,10.0,4
donor_h0000928,08900,7,2,1,4.0,1.0,102000.0,100000_124999,4_plus,married_couple,no_65_plus,7.0,2
donor_h0000929,08900,2,2,1,1.0,3.0,42500.0,40000_44999,1,other_female_householder,has_65_plus,2.0,2
donor_h0000930,08900,11,3,1,4.0,7.0,51500.0,50000_59999,4_plus,nonfamily_not_living_alone,no_65_plus,11.0,3
donor_h0000931,08900,4,1,1,3.0,6.0,4300.0,lt_10000,3,nonfamily_not_living_alone,has_65_plus,4.0,1
donor_h0000932,08900,64,2,1,1.0,1.0,155000.0,150000_199999,1,married_couple,no_65_plus,64.0,2
donor_h0000933,08900,12,4,1,4.0,1.0,72940.0,60000_74999,4_plus,married_couple,no_65_plus,12.0,4
donor_h0000934,08900,11,1,1,0.0,6.0,6100.0,lt_10000,0,nonfamily_not_living_alone,no_65_plus,11.0,1
donor_h0000935,08900,13,1,1,1.0,6.0,1700.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,13.0,1
donor_h0000936,08900,6,2,1,2.0,1.0,79700.0,75000_99999,2,married_couple,has_65_plus,6.0,2
donor_h0000937,08900,12,1,1,1.0,4.0,37500.0,35000_39999,1,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0000938,08900,13,2,1,1.0,1.0,32000.0,30000_34999,1,married_couple,no_65_plus,13.0,2
donor_h0000939,08900,10,2,1,1.0,1.0,168600.0,150000_199999,1,married_couple,has_65_plus,10.0,2
donor_h0000940,08900,4,3,1,2.0,1.0,110000.0,100000_124999,2,married_couple,no_65_plus,4.0,3
donor_h0000941,08900,30,4,1,1.0,1.0,63000.0,60000_74999,1,married_couple,no_65_plus,30.0,4
donor_h0000942,08900,23,2,1,2.0,1.0,72400.0,60000_74999,2,married_couple,has_65_plus,23.0,2
donor_h0000943,08900,11,2,1,2.0,5.0,160000.0,150000_199999,2,nonfamily_living_alone,no_65_plus,11.0,2
donor_h0000944,08900,15,2,1,2.0,1.0,220000.0,200000_plus,2,married_couple,no_65_plus,15.0,2
donor_h0000945,08900,25,1,1,2.0,6.0,13000.0,10000_14999,2,nonfamily_not_living_alone,has_65_plus,25.0,1
donor_h0000946,08900,21,6,1,0.0,1.0,43200.0,40000_44999,0,married_couple,no_65_plus,21.0,6
donor_h0000947,08900,5,2,1,3.0,1.0,9200.0,lt_10000,3,married_couple,no_65_plus,5.0,2
donor_h0000948,08900,11,2,1,2.0,1.0,55000.0,50000_59999,2,married_couple,has_65_plus,11.0,2
donor_h0000949,08900,7,2,1,2.0,1.0,97000.0,75000_99999,2,married_couple,no_65_plus,7.0,2
donor_h0000950,08900,14,3,1,2.0,3.0,21400.0,20000_24999,2,other_female_householder,no_65_plus,14.0,3
donor_h0000951,08900,13,1,1,1.0,6.0,27900.0,25000_29999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0000952,08900,9,5,1,1.0,3.0,10800.0,10000_14999,1,other_female_householder,no_65_plus,9.0,5
donor_h0000953,08900,4,1,1,1.0,4.0,58150.0,50000_59999,1,nonfamily_living_alone,has_65_plus,4.0,1
donor_h0000954,08900,16,1,1,1.0,6.0,90000.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,16.0,1
donor_h0000955,08900,14,4,1,4.0,1.0,106000.0,100000_124999,4_plus,married_couple,no_65_plus,14.0,4
donor_h0000956,08900,7,4,1,2.0,1.0,75000.0,75000_99999,2,married_couple,no_65_plus,7.0,4
donor_h0000957,08900,6,6,1,2.0,1.0,483000.0,200000_plus,2,married_couple,no_65_plus,6.0,6
donor_h0000958,08900,8,1,1,1.0,6.0,75000.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,8.0,1
donor_h0000959,08900,36,1,1,1.0,4.0,20400.0,20000_24999,1,nonfamily_living_alone,has_65_plus,36.0,1
donor_h0000960,08900,29,2,1,3.0,1.0,96000.0,75000_99999,3,married_couple,has_65_plus,29.0,2
donor_h0000961,08900,12,1,1,1.0,6.0,36000.0,35000_39999,1,nonfamily_not_living_alone,no_65_plus,12.0,1
donor_h0000962,08900,8,2,1,1.0,1.0,217000.0,200000_plus,1,married_couple,has_65_plus,8.0,2
donor_h0000963,08900,19,2,1,2.0,2.0,26000.0,25000_29999,2,other_male_householder,no_65_plus,19.0,2
donor_h0000964,08900,13,2,1,2.0,1.0,31800.0,30000_34999,2,married_couple,has_65_plus,13.0,2
donor_h0000965,08900,37,1,1,2.0,6.0,20000.0,20000_24999,2,nonfamily_not_living_alone,no_65_plus,37.0,1
donor_h0000966,08900,13,3,1,1.0,1.0,23700.0,20000_24999,1,married_couple,has_65_plus,13.0,3
donor_h0000967,08900,43,3,1,0.0,1.0,32000.0,30000_34999,0,married_couple,has_65_plus,43.0,3
donor_h0000968,08900,8,2,1,2.0,1.0,123000.0,100000_124999,2,married_couple,no_65_plus,8.0,2
donor_h0000969,08900,10,2,1,3.0,1.0,165200.0,150000_199999,3,married_couple,no_65_plus,10.0,2
donor_h0000970,08900,18,2,1,0.0,3.0,19000.0,15000_19999,0,other_female_householder,has_65_plus,18.0,2
donor_h0000971,08900,6,2,1,2.0,1.0,68400.0,60000_74999,2,married_couple,no_65_plus,6.0,2
donor_h0000972,08900,11,1,1,0.0,6.0,21100.0,20000_24999,0,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0000973,08900,5,2,1,2.0,1.0,107400.0,100000_124999,2,married_couple,no_65_plus,5.0,2
donor_h0000974,08900,11,1,1,1.0,6.0,56000.0,50000_59999,1,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0000975,08900,18,1,1,1.0,6.0,22200.0,20000_24999,1,nonfamily_not_living_alone,has_65_plus,18.0,1
donor_h0000976,08900,12,1,1,1.0,6.0,21300.0,20000_24999,1,nonfamily_not_living_alone,no_65_plus,12.0,1
