sample_id,source_puma,vintage,weight,household_size,household_income,vehicle_count,household_structure,household_older_adult_presence,householder_age_group,hincp_2018_dollars,vehicles_raw,hht_raw
pums_ca_08900_02696,0608900,2018,29,3,60000_74999,2,nonfamily_living_alone,has_65_plus,65_plus,64000,2,5
pums_ca_08900_02697,0608900,2018,18,6,100000_124999,2,married_couple,no_65_plus,35_64,112000,2,1
pums_ca_08900_02698,0608900,2018,16,1,30000_34999,1,nonfamily_not_living_alone,has_65_plus,65_plus,34400,1,6
pums_ca_08900_02699,0608900,2018,14,1,50000_59999,2,nonfamily_living_alone,no_65_plus,35_64,55000,2,4
pums_ca_08900_02700,0608900,2018,14,4,125000_149999,3,married_couple,no_65_plus,35_64,138000,3,1
pums_ca_08900_02701,0608900,2018,9,2,50000_59999,4_plus,nonfamily_living_alone,has_65_plus,35_64,57200,4,5
pums_ca_08900_02702,0608900,2018,14,1,15000_19999,0,nonfamily_not_living_alone,no_65_plus,35_64,17500,0,6
pums_ca_08900_02703,0608900,2018,3,4,125000_149999,3,married_couple,has_65_plus,65_plus,135000,3,1
pums_ca_08900_02704,0608900,2018,10,2,50000_59999,4_plus,married_couple,has_65_plus,65_plus,56400,4,1
pums_ca_08900_02705,0608900,2018,6,2,200000_plus,3,married_couple,has_65_plus,65_plus,501400,3,1
pums_ca_08900_02706,0608900,2018,11,2,lt_10000,2,married_couple,has_65_plus,65_plus,9050,2,1
pums_ca_08900_02707,0608900,2018,8,2,60000_74999,3,married_couple,no_65_plus,35_64,72400,3,1
pums_ca_08900_02708,0608900,2018,14,4,75000_99999,4_plus,married_couple,no_65_plus,35_64,98000,6,1
pums_ca_08900_02709,0608900,2018,3,1,45000_49999,1,nonfamily_not_living_alone,has_65_plus,65_plus,47800,1,6
pums_ca_08900_02710,0608900,2018,25,2,15000_19999,2,nonfamily_not_living_alone,no_65_plus,18_34,15500,2,7
pums_ca_08900_02711,0608900,2018,42,3,125000_149999,3,married_couple,no_65_plus,35_64,137000,3,1
pums_ca_08900_02712,0608900,2018,12,3,75000_99999,2,married_couple,no_65_plus,18_34,90000,2,1
pums_ca_08900_02713,0608900,2018,46,4,150000_199999,3,married_couple,no_65_plus,35_64,198000,3,1
pums_ca_08900_02714,0608900,2018,20,4,45000_49999,2,other_female_householder,no_65_plus,35_64,48000,2,3
pums_ca_08900_02715,0608900,2018,81,4,50000_59999,2,other_female_householder,no_65_plus,18_34,50000,2,3
pums_ca_08900_02716,0608900,2018,2,1,60000_74999,2,nonfamily_living_alone,no_65_plus,35_64,62400,2,4
pums_ca_08900_02717,0608900,2018,8,4,150000_199999,2,married_couple,no_65_plus,35_64,189000,2,1
pums_ca_08900_02718,0608900,2018,24,3,40000_44999,4_plus,other_male_householder,no_65_plus,35_64,43650,4,2
pums_ca_08900_02719,0608900,2018,12,2,30000_34999,3,married_couple,has_65_plus,65_plus,33400,3,1
pums_ca_08900_02720,0608900,2018,38,2,75000_99999,2,married_couple,has_65_plus,65_plus,92500,2,1
pums_ca_08900_02721,0608900,2018,68,1,15000_19999,1,nonfamily_living_alone,no_65_plus,35_64,15000,1,4
pums_ca_08900_02722,0608900,2018,3,2,60000_74999,2,married_couple,has_65_plus,65_plus,61850,2,1
pums_ca_08900_02723,0608900,2018,22,1,10000_14999,1,nonfamily_living_alone,has_65_plus,65_plus,14400,1,4
pums_ca_08900_02724,0608900,2018,5,1,60000_74999,1,nonfamily_living_alone,no_65_plus,35_64,61500,1,4
pums_ca_08900_02725,0608900,2018,24,1,20000_24999,1,nonfamily_not_living_alone,has_65_plus,65_plus,22800,1,6
pums_ca_08900_02726,0608900,2018,11,1,20000_24999,0,nonfamily_not_living_alone,no_65_plus,35_64,23000,0,6
pums_ca_08900_02727,0608900,2018,20,1,60000_74999,1,nonfamily_not_living_alone,no_65_plus,35_64,65000,1,6
pums_ca_08900_02728,0608900,2018,40,1,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,10800,1,6
pums_ca_08900_02729,0608900,2018,14,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,14700,1,6
pums_ca_08900_02730,0608900,2018,15,4,50000_59999,2,married_couple,no_65_plus,35_64,56000,2,1
pums_ca_08900_02731,0608900,2018,13,3,75000_99999,3,married_couple,no_65_plus,18_34,86000,3,1
pums_ca_08900_02732,0608900,2018,6,1,lt_10000,4_plus,nonfamily_living_alone,no_65_plus,18_34,0,4,4
pums_ca_08900_02733,0608900,2018,11,1,25000_29999,1,nonfamily_not_living_alone,has_65_plus,65_plus,25000,1,6
pums_ca_08900_02734,0608900,2018,18,1,10000_14999,0,nonfamily_not_living_alone,no_65_plus,35_64,10800,0,6
pums_ca_08900_02735,0608900,2018,8,2,150000_199999,4_plus,married_couple,no_65_plus,35_64,155000,4,1
pums_ca_08900_02736,0608900,2018,12,4,150000_199999,3,married_couple,no_65_plus,35_64,185500,3,1
pums_ca_08900_02737,0608900,2018,25,4,30000_34999,2,other_female_householder,no_65_plus,18_34,31000,2,3
pums_ca_08900_02738,0608900,2018,17,2,50000_59999,1,other_male_householder,no_65_plus,18_34,55000,1,2
pums_ca_08900_02739,0608900,2018,3,1,lt_10000,2,nonfamily_living_alone,no_65_plus,35_64,1400,2,4
pums_ca_08900_02740,0608900,2018,25,2,lt_10000,2,other_female_householder,no_65_plus,18_34,7850,2,3
pums_ca_08900_02741,0608900,2018,87,3,35000_39999,1,other_female_householder,no_65_plus,18_34,38400,1,3
pums_ca_08900_02742,0608900,2018,19,1,20000_24999,1,nonfamily_not_living_alone,has_65_plus,65_plus,20700,1,6
pums_ca_08900_02743,0608900,2018,16,2,125000_149999,4_plus,married_couple,has_65_plus,65_plus,135000,4,1
pums_ca_08900_02744,0608900,2018,10,2,45000_49999,4_plus,married_couple,no_65_plus,35_64,47000,5,1
pums_ca_08900_02745,0608900,2018,15,3,lt_10000,2,married_couple,no_65_plus,35_64,2480,2,1
pums_ca_08900_02746,0608900,2018,11,1,30000_34999,1,nonfamily_living_alone,no_65_plus,35_64,34000,1,4
pums_ca_08900_02747,0608900,2018,66,3,60000_74999,2,other_male_householder,no_65_plus,35_64,60000,2,2
pums_ca_08900_02748,0608900,2018,6,2,125000_149999,3,married_couple,has_65_plus,65_plus,130000,3,1
pums_ca_08900_02749,0608900,2018,15,1,10000_14999,0,nonfamily_not_living_alone,no_65_plus,35_64,12000,0,6
pums_ca_08900_02750,0608900,2018,75,7,35000_39999,1,married_couple,has_65_plus,65_plus,36700,1,1
pums_ca_08900_02751,0608900,2018,17,1,20000_24999,0,nonfamily_not_living_alone,has_65_plus,65_plus,20500,0,6
pums_ca_08900_02752,0608900,2018,14,1,50000_59999,1,nonfamily_not_living_alone,has_65_plus,65_plus,59300,1,6
pums_ca_08900_02753,0608900,2018,19,5,10000_14999,1,married_couple,no_65_plus,18_34,11370,1,1
pums_ca_08900_02754,0608900,2018,11,2,50000_59999,3,married_couple,has_65_plus,65_plus,52300,3,1
pums_ca_08900_02755,0608900,2018,11,2,50000_59999,2,nonfamily_not_living_alone,has_65_plus,65_plus,54500,2,7
pums_ca_08900_02756,0608900,2018,4,1,60000_74999,2,nonfamily_not_living_alone,no_65_plus,35_64,66800,2,6
pums_ca_08900_02757,0608900,2018,10,2,100000_124999,4_plus,married_couple,has_65_plus,35_64,108500,4,1
pums_ca_08900_02758,0608900,2018,5,4,200000_plus,2,married_couple,no_65_plus,35_64,236000,2,1
pums_ca_08900_02759,0608900,2018,16,2,100000_124999,4_plus,married_couple,no_65_plus,35_64,102500,4,1
pums_ca_08900_02760,0608900,2018,14,1,10000_14999,2,nonfamily_living_alone,has_65_plus,65_plus,12900,2,4
pums_ca_08900_02761,0608900,2018,7,2,100000_124999,3,married_couple,has_65_plus,65_plus,115300,3,1
pums_ca_08900_02762,0608900,2018,13,2,30000_34999,2,married_couple,has_65_plus,65_plus,34500,2,1
pums_ca_08900_02763,0608900,2018,19,2,200000_plus,2,married_couple,has_65_plus,65_plus,215030,2,1
pums_ca_08900_02764,0608900,2018,10,6,50000_59999,2,married_couple,no_65_plus,35_64,55200,2,1
pums_ca_08900_02765,0608900,2018,6,2,75000_99999,2,other_female_householder,no_65_plus,35_64,94500,2,3
pums_ca_08900_02766,0608900,2018,16,1,50000_59999,1,nonfamily_not_living_alone,no_65_plus,18_34,50000,1,6
pums_ca_08900_02767,0608900,2018,14,2,50000_59999,1,other_female_householder,no_65_plus,35_64,50470,1,3
pums_ca_08900_02768,0608900,2018,15,4,60000_74999,1,nonfamily_not_living_alone,no_65_plus,35_64,65110,1,7
pums_ca_08900_02769,0608900,2018,3,4,200000_plus,3,married_couple,no_65_plus,35_64,213000,3,1
pums_ca_08900_02770,0608900,2018,4,3,lt_10000,0,other_female_householder,no_65_plus,18_34,6500,0,3
pums_ca_08900_02771,0608900,2018,4,2,lt_10000,2,married_couple,has_65_plus,65_plus,8000,2,1
pums_ca_08900_02772,0608900,2018,14,1,15000_19999,2,nonfamily_living_alone,has_65_plus,65_plus,19540,2,4
pums_ca_08900_02773,0608900,2018,23,2,35000_39999,3,nonfamily_not_living_alone,no_65_plus,18_34,37000,3,7
pums_ca_08900_02774,0608900,2018,16,2,60000_74999,3,married_couple,no_65_plus,35_64,68700,3,1
pums_ca_08900_02775,0608900,2018,5,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,3800,1,6
pums_ca_08900_02776,0608900,2018,20,3,25000_29999,2,married_couple,no_65_plus,18_34,28000,2,1
pums_ca_08900_02777,0608900,2018,17,1,75000_99999,1,nonfamily_not_living_alone,has_65_plus,65_plus,84200,1,6
pums_ca_08900_02778,0608900,2018,15,4,200000_plus,4_plus,married_couple,no_65_plus,18_34,207000,4,1
pums_ca_08900_02779,0608900,2018,6,2,100000_124999,3,married_couple,no_65_plus,35_64,120300,3,1
pums_ca_08900_02780,0608900,2018,14,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,95000,1,6
pums_ca_08900_02781,0608900,2018,19,9,60000_74999,3,married_couple,no_65_plus,35_64,65000,3,1
pums_ca_08900_02782,0608900,2018,1,3,150000_199999,4_plus,married_couple,no_65_plus,35_64,192400,4,1
pums_ca_08900_02783,0608900,2018,50,3,35000_39999,1,other_male_householder,no_65_plus,18_34,38000,1,2
pums_ca_08900_02784,0608900,2018,7,3,100000_124999,4_plus,married_couple,no_65_plus,35_64,120000,4,1
pums_ca_08900_02785,0608900,2018,10,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,80000,1,6
pums_ca_08900_02786,0608900,2018,13,1,20000_24999,1,nonfamily_living_alone,no_65_plus,35_64,21600,1,4
pums_ca_08900_02787,0608900,2018,31,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,9900,1,6
pums_ca_08900_02788,0608900,2018,13,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,75000,1,6
pums_ca_08900_02789,0608900,2018,13,1,lt_10000,1,nonfamily_living_alone,no_65_plus,35_64,400,1,4
pums_ca_08900_02790,0608900,2018,3,3,35000_39999,2,other_female_householder,no_65_plus,18_34,36600,2,3
pums_ca_08900_02791,0608900,2018,13,1,lt_10000,2,nonfamily_living_alone,no_65_plus,35_64,3000,2,4
pums_ca_08900_02792,0608900,2018,17,2,150000_199999,2,married_couple,has_65_plus,35_64,164400,2,1
pums_ca_08900_02793,0608900,2018,4,2,200000_plus,2,married_couple,has_65_plus,65_plus,372700,2,1
pums_ca_08900_02794,0608900,2018,4,2,25000_29999,2,married_couple,has_65_plus,65_plus,27600,2,1
pums_ca_08900_02795,0608900,2018,11,2,150000_199999,2,married_couple,has_65_plus,65_plus,177200,2,1
pums_ca_08900_02796,0608900,2018,24,2,200000_plus,4_plus,married_couple,no_65_plus,18_34,370000,5,1
pums_ca_08900_02797,0608900,2018,17,5,75000_99999,2,other_male_householder,no_65_plus,35_64,87000,2,2
pums_ca_08900_02798,0608900,2018,9,2,125000_149999,2,married_couple,no_65_plus,35_64,130500,2,1
pums_ca_08900_02799,0608900,2018,8,2,200000_plus,2,married_couple,no_65_plus,35_64,205000,2,1
pums_ca_08900_02800,0608900,2018,8,2,60000_74999,1,nonfamily_living_alone,no_65_plus,35_64,60000,1,5
pums_ca_08900_02801,0608900,2018,43,1,35000_39999,0,nonfamily_living_alone,no_65_plus,35_64,35000,0,4
pums_ca_08900_02802,0608900,2018,14,4,lt_10000,1,other_female_householder,no_65_plus,18_34,6000,1,3
pums_ca_08900_02803,0608900,2018,61,2,200000_plus,1,other_female_householder,has_65_plus,65_plus,369000,1,3
pums_ca_08900_02804,0608900,2018,9,2,lt_10000,0,other_female_householder,no_65_plus,35_64,920,0,3
pums_ca_08900_02805,0608900,2018,12,2,15000_19999,2,married_couple,has_65_plus,65_plus,15260,2,1
pums_ca_08900_02806,0608900,2018,18,2,75000_99999,2,nonfamily_not_living_alone,no_65_plus,35_64,76700,2,7
pums_ca_08900_02807,0608900,2018,7,2,125000_149999,2,married_couple,has_65_plus,65_plus,127200,2,1
pums_ca_08900_02808,0608900,2018,7,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,17200,1,6
pums_ca_08900_02809,0608900,2018,23,2,25000_29999,1,married_couple,no_65_plus,35_64,26500,1,1
pums_ca_08900_02810,0608900,2018,12,2,100000_124999,2,nonfamily_living_alone,has_65_plus,65_plus,100100,2,5
pums_ca_08900_02811,0608900,2018,4,5,100000_124999,4_plus,married_couple,no_65_plus,35_64,112500,5,1
pums_ca_08900_02812,0608900,2018,9,2,60000_74999,0,other_female_householder,has_65_plus,65_plus,71950,0,3
pums_ca_08900_02813,0608900,2018,14,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,91700,1,6
pums_ca_08900_02814,0608900,2018,56,5,75000_99999,2,other_female_householder,no_65_plus,18_34,80000,2,3
pums_ca_08900_02815,0608900,2018,20,2,75000_99999,3,married_couple,has_65_plus,65_plus,95000,3,1
pums_ca_08900_02816,0608900,2018,45,2,60000_74999,3,married_couple,no_65_plus,35_64,63000,3,1
pums_ca_08900_02817,0608900,2018,12,1,30000_34999,1,nonfamily_not_living_alone,has_65_plus,65_plus,31900,1,6
pums_ca_08900_02818,0608900,2018,17,1,75000_99999,2,nonfamily_living_alone,no_65_plus,35_64,80000,2,4
pums_ca_08900_02819,0608900,2018,4,3,40000_44999,3,married_couple,has_65_plus,65_plus,43000,3,1
pums_ca_08900_02820,0608900,2018,13,3,75000_99999,2,married_couple,no_65_plus,35_64,75000,2,1
pums_ca_08900_02821,0608900,2018,6,2,40000_44999,2,married_couple,no_65_plus,35_64,43200,2,1
pums_ca_08900_02822,0608900,2018,13,2,60000_74999,2,married_couple,has_65_plus,65_plus,65200,2,1
pums_ca_08900_02823,0608900,2018,15,2,150000_199999,2,married_couple,has_65_plus,65_plus,150000,2,1
pums_ca_08900_02824,0608900,2018,11,1,lt_10000,1,nonfamily_living_alone,has_65_plus,65_plus,1600,1,4
pums_ca_08900_02825,0608900,2018,15,2,75000_99999,2,married_couple,no_65_plus,18_34,77000,2,1
pums_ca_08900_02826,0608900,2018,17,3,150000_199999,2,other_male_householder,no_65_plus,35_64,150000,2,2
pums_ca_08900_02827,0608900,2018,13,3,25000_29999,2,nonfamily_not_living_alone,no_65_plus,35_64,29800,2,7
pums_ca_08900_02828,0608900,2018,13,3,125000_149999,3,married_couple,no_65_plus,35_64,141500,3,1
pums_ca_08900_02829,0608900,2018,26,2,20000_24999,0,other_female_householder,no_65_plus,35_64,21400,0,3
pums_ca_08900_02830,0608900,2018,16,2,35000_39999,1,nonfamily_not_living_alone,has_65_plus,65_plus,37700,1,7
pums_ca_08900_02831,0608900,2018,8,2,60000_74999,1,married_couple,has_65_plus,65_plus,63220,1,1
pums_ca_08900_02832,0608900,2018,8,4,75000_99999,2,married_couple,no_65_plus,35_64,82000,2,1
pums_ca_08900_02833,0608900,2018,17,4,lt_10000,3,nonfamily_living_alone,no_65_plus,18_34,0,3,5
pums_ca_08900_02834,0608900,2018,4,1,60000_74999,2,nonfamily_not_living_alone,no_65_plus,35_64,72000,2,6
pums_ca_08900_02835,0608900,2018,16,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,18000,1,6
pums_ca_08900_02836,0608900,2018,2,1,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,11200,1,6
pums_ca_08900_02837,0608900,2018,7,2,60000_74999,4_plus,married_couple,has_65_plus,65_plus,72550,4,1
pums_ca_08900_02838,0608900,2018,24,1,150000_199999,2,nonfamily_living_alone,no_65_plus,35_64,160000,2,4
pums_ca_08900_02839,0608900,2018,8,1,35000_39999,1,nonfamily_not_living_alone,no_65_plus,35_64,35800,1,6
pums_ca_08900_02840,0608900,2018,25,2,200000_plus,3,married_couple,has_65_plus,65_plus,393300,3,1
pums_ca_08900_02841,0608900,2018,15,2,50000_59999,1,married_couple,has_65_plus,65_plus,55600,1,1
pums_ca_08900_02842,0608900,2018,24,1,25000_29999,1,nonfamily_not_living_alone,has_65_plus,65_plus,25000,1,6
pums_ca_08900_02843,0608900,2018,18,2,150000_199999,3,married_couple,has_65_plus,65_plus,199800,3,1
pums_ca_08900_02844,0608900,2018,8,2,75000_99999,2,married_couple,has_65_plus,65_plus,97800,2,1
pums_ca_08900_02845,0608900,2018,7,1,lt_10000,0,nonfamily_living_alone,no_65_plus,35_64,9000,0,4
pums_ca_08900_02846,0608900,2018,15,4,100000_124999,2,married_couple,no_65_plus,35_64,101400,2,1
pums_ca_08900_02847,0608900,2018,17,3,60000_74999,3,married_couple,no_65_plus,35_64,62000,3,1
pums_ca_08900_02848,0608900,2018,9,2,75000_99999,3,married_couple,has_65_plus,65_plus,83900,3,1
pums_ca_08900_02849,0608900,2018,12,2,75000_99999,2,married_couple,has_65_plus,65_plus,75800,2,1
pums_ca_08900_02850,0608900,2018,41,1,10000_14999,0,nonfamily_living_alone,no_65_plus,18_34,11200,0,4
pums_ca_08900_02851,0608900,2018,5,4,50000_59999,4_plus,married_couple,has_65_plus,35_64,53100,4,1
pums_ca_08900_02852,0608900,2018,9,1,60000_74999,1,nonfamily_not_living_alone,has_65_plus,65_plus,60500,1,6
pums_ca_08900_02853,0608900,2018,14,1,45000_49999,0,nonfamily_not_living_alone,no_65_plus,35_64,48000,0,6
pums_ca_08900_02854,0608900,2018,31,4,100000_124999,2,married_couple,has_65_plus,65_plus,113400,2,1
pums_ca_08900_02855,0608900,2018,109,5,75000_99999,2,married_couple,no_65_plus,18_34,80000,2,1
pums_ca_08900_02856,0608900,2018,20,2,75000_99999,2,married_couple,has_65_plus,65_plus,75200,2,1
pums_ca_08900_02857,0608900,2018,31,1,45000_49999,1,nonfamily_not_living_alone,no_65_plus,35_64,49400,1,6
pums_ca_08900_02858,0608900,2018,6,2,60000_74999,3,nonfamily_living_alone,has_65_plus,65_plus,64200,3,5
pums_ca_08900_02859,0608900,2018,4,2,200000_plus,2,married_couple,has_65_plus,35_64,360000,2,1
pums_ca_08900_02860,0608900,2018,15,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,79000,1,6
pums_ca_08900_02861,0608900,2018,18,2,125000_149999,2,married_couple,has_65_plus,65_plus,130300,2,1
pums_ca_08900_02862,0608900,2018,16,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,89100,1,6
pums_ca_08900_02863,0608900,2018,12,2,75000_99999,2,nonfamily_not_living_alone,no_65_plus,35_64,76000,2,7
pums_ca_08900_02864,0608900,2018,30,1,lt_10000,0,nonfamily_not_living_alone,has_65_plus,65_plus,9500,0,6
pums_ca_08900_02865,0608900,2018,21,2,60000_74999,2,married_couple,no_65_plus,35_64,60000,2,1
pums_ca_08900_02866,0608900,2018,15,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,18800,1,6
pums_ca_08900_02867,0608900,2018,11,1,30000_34999,4_plus,nonfamily_living_alone,has_65_plus,65_plus,30000,5,4
pums_ca_08900_02868,0608900,2018,2,1,60000_74999,2,nonfamily_living_alone,no_65_plus,35_64,70000,2,4
pums_ca_08900_02869,0608900,2018,6,2,150000_199999,2,married_couple,no_65_plus,35_64,171000,2,1
pums_ca_08900_02870,0608900,2018,16,1,35000_39999,1,nonfamily_living_alone,no_65_plus,18_34,35000,1,4
pums_ca_08900_02871,0608900,2018,13,1,50000_59999,1,nonfamily_living_alone,no_65_plus,35_64,56000,1,4
pums_ca_08900_02872,0608900,2018,8,2,50000_59999,2,married_couple,has_65_plus,65_plus,53000,2,1
pums_ca_08900_02873,0608900,2018,16,4,75000_99999,3,married_couple,no_65_plus,18_34,82800,3,1
pums_ca_08900_02874,0608900,2018,15,1,25000_29999,1,nonfamily_not_living_alone,has_65_plus,65_plus,26100,1,6
pums_ca_08900_02875,0608900,2018,45,3,100000_124999,3,married_couple,has_65_plus,35_64,101600,3,1
pums_ca_08900_02876,0608900,2018,9,2,75000_99999,2,married_couple,has_65_plus,35_64,82400,2,1
pums_ca_08900_02877,0608900,2018,6,2,100000_124999,3,nonfamily_not_living_alone,has_65_plus,65_plus,102000,3,7
pums_ca_08900_02878,0608900,2018,15,4,150000_199999,3,married_couple,no_65_plus,35_64,163240,3,1
pums_ca_08900_02879,0608900,2018,12,2,60000_74999,1,married_couple,has_65_plus,65_plus,68300,1,1
pums_ca_08900_02880,0608900,2018,4,2,100000_124999,2,married_couple,has_65_plus,35_64,123000,2,1
pums_ca_08900_02881,0608900,2018,10,2,60000_74999,3,nonfamily_living_alone,has_65_plus,65_plus,60300,3,5
pums_ca_08900_02882,0608900,2018,16,5,60000_74999,4_plus,other_female_householder,no_65_plus,35_64,69000,4,3
pums_ca_08900_02883,0608900,2018,7,1,30000_34999,1,nonfamily_living_alone,has_65_plus,65_plus,31000,1,4
pums_ca_08900_02884,0608900,2018,40,4,75000_99999,2,married_couple,no_65_plus,18_34,96000,2,1
pums_ca_08900_02885,0608900,2018,17,2,30000_34999,3,married_couple,has_65_plus,65_plus,30600,3,1
pums_ca_08900_02886,0608900,2018,30,2,200000_plus,3,married_couple,has_65_plus,35_64,433840,3,1
pums_ca_08900_02887,0608900,2018,17,1,35000_39999,4_plus,nonfamily_living_alone,no_65_plus,35_64,39700,4,4
pums_ca_08900_02888,0608900,2018,4,2,30000_34999,2,married_couple,has_65_plus,65_plus,30300,2,1
pums_ca_08900_02889,0608900,2018,16,2,75000_99999,1,nonfamily_living_alone,no_65_plus,18_34,84000,1,5
pums_ca_08900_02890,0608900,2018,20,2,50000_59999,1,married_couple,has_65_plus,65_plus,57100,1,1
pums_ca_08900_02891,0608900,2018,7,2,60000_74999,4_plus,other_male_householder,no_65_plus,35_64,62300,5,2
pums_ca_08900_02892,0608900,2018,13,2,45000_49999,3,married_couple,no_65_plus,35_64,47600,3,1
pums_ca_08900_02893,0608900,2018,16,2,20000_24999,1,other_female_householder,has_65_plus,65_plus,21700,1,3
pums_ca_08900_02894,0608900,2018,11,2,lt_10000,1,married_couple,no_65_plus,35_64,8000,1,1
pums_ca_08900_02895,0608900,2018,12,1,200000_plus,2,nonfamily_living_alone,no_65_plus,35_64,250000,2,4
pums_ca_08900_02896,0608900,2018,102,1,10000_14999,0,nonfamily_living_alone,no_65_plus,18_34,10000,0,4
pums_ca_08900_02897,0608900,2018,6,2,75000_99999,2,married_couple,no_65_plus,35_64,86400,2,1
pums_ca_08900_02898,0608900,2018,6,5,100000_124999,4_plus,married_couple,no_65_plus,35_64,116000,4,1
pums_ca_08900_02899,0608900,2018,3,1,35000_39999,2,nonfamily_living_alone,has_65_plus,65_plus,38300,2,4
pums_ca_08900_02900,0608900,2018,10,2,200000_plus,1,married_couple,has_65_plus,65_plus,357300,1,1
pums_ca_08900_02901,0608900,2018,8,3,60000_74999,4_plus,married_couple,has_65_plus,65_plus,65650,4,1
